"Type_MRG_PA","gmw1996_ha","gmw2016_ha","gmw2020_ha","max_extent_ha","loss_since1996_ha","gain_f2016t2020_ha"
"Lagoon_20167_8347_NA",514.258059051068,418.034342030571,392.706639002162,573.559510413676,180.852871411513,12.5223432741409
"Lagoon_20168_8347_NA",996.209876901664,985.918690931616,780.77089053676,1192.94679874005,412.175908203293,19.1380343449419
"Lagoon_20169_8347_NA",1058.89151362145,1042.54586870238,1027.45735143582,1077.60159746706,50.1442460312408,1.37673279680156
"Lagoon_20170_8347_NA",299.081783932156,287.460283449949,291.544374762712,311.586534027703,20.0421592649915,5.67806182654823
"Lagoon_20171_8347_NA",8.0249353672508,8.0249353672508,7.96678671009657,8.02513337902874,0.0583466689321677,0
"Lagoon_20173_8347_NA",384.137379734224,364.880800592513,360.140227699891,394.030538223929,33.8903105240374,3.16055561703526
"Lagoon_20174_8347_NA",1415.62381752589,1339.24337956778,1270.25265037251,1471.0106177167,200.757967344191,9.97345914624138
"Lagoon_20175_8347_NA",96.6122040637201,96.3740971103456,91.9690267817265,97.50577210305,5.53674532132352,0
"Lagoon_20176_8464_NA",54.8817636022898,55.4537932662947,55.3649764719318,59.111802461405,3.74682598947326,0.647088463366777
"Lagoon_20177_8479_NA",741.597583245975,621.216578060719,602.742849136752,801.50255528271,198.759706145957,15.3045842892142
"Lagoon_20178_8479_NA",36.006243282056,35.2777701418005,34.092498299605,37.3698861656895,3.2773878660844,0.070087439610064
"Lagoon_20179_8479_NA",77.9433126667086,60.9754511988473,66.5823361381603,85.8075440890578,19.2252079508975,2.63583908204237
"Lagoon_20180_8479_NA",211.645648687801,190.872855625071,187.337030622733,267.056474834268,79.7194442115353,9.48884162783177
"Lagoon_20181_8479_NA",27.9774610061362,20.2461621448838,18.8588065599921,31.6617545300663,12.8029479700743,1.12051439460069
"Lagoon_20182_8349_NA",1725.87246949153,1653.99477615887,1689.38721296077,1881.16005757299,191.772844612212,49.2931603441947
"Lagoon_20183_8349_NA",2123.38959089111,2022.78344632703,2041.90943883571,2290.84694961456,248.937510778851,47.7839988790562
"Lagoon_20184_8349_NA",6.37589520495075,5.4043332990979,5.3436133884284,7.34750185586894,2.00388846744054,0.850124644358456
"Lagoon_20185_8348_NA",91.0538144537312,91.8937133961021,90.0470258766043,97.5621831085327,7.51515723192838,0.727470540505648
